Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
2018.05.17 15:00:00,22,XAUUSD,sell,in,0.24,1288.87,22,0.00,0.00,0.00,24902.77,els atr=2.55093
2018.05.18 19:34:23,23,XAUUSD,buy,out,0.24,1293.73,23,0.00,4.80,-116.64,24790.93,sl 1293.72
2018.05.23 14:00:00,24,XAUUSD,sell,in,0.26,1292.10,24,0.00,0.00,0.00,24790.93,els atr=2.37802
2018.05.23 19:33:27,25,XAUUSD,buy,out,0.26,1294.99,25,0.00,0.00,-75.14,24715.79,sl 1294.99
2018.05.29 14:00:00,26,XAUUSD,sell,in,0.22,1297.69,26,0.00,0.00,0.00,24715.79,els atr=2.71237
2018.05.29 15:48:19,27,XAUUSD,buy,out,0.22,1300.92,27,0.00,0.00,-71.06,24644.73,sl 1300.91
2018.06.25 14:00:00,28,XAUUSD,sell,in,0.28,1267.27,28,0.00,0.00,0.00,24644.73,els atr=2.14318
2018.06.26 16:09:37,29,XAUUSD,buy,out,0.28,1261.15,29,0.00,5.60,171.36,24821.69,sl 1261.14
2018.06.27 14:00:00,30,XAUUSD,sell,in,0.25,1254.98,30,0.00,0.00,0.00,24821.69,els atr=2.42746
2018.06.29 17:01:36,31,XAUUSD,buy,out,0.25,1253.12,31,0.00,20.00,46.50,24888.19,sl 1253.12
2018.07.04 13:00:00,32,XAUUSD,sell,in,0.26,1254.66,32,0.00,0.00,0.00,24888.19,els atr=2.35906
2018.07.05 16:14:37,33,XAUUSD,buy,out,0.26,1258.33,33,0.00,15.60,-95.42,24808.37,sl 1258.32
2018.07.11 14:00:00,34,XAUUSD,sell,in,0.27,1251.95,34,0.00,0.00,0.00,24808.37,els atr=2.25457
2018.07.12 16:29:32,35,XAUUSD,buy,out,0.27,1248.02,35,0.00,16.20,106.11,24930.68,sl 1248.02
2018.07.13 15:00:00,36,XAUUSD,sell,in,0.25,1240.23,36,0.00,0.00,0.00,24930.68,els atr=2.48366
2018.07.16 06:47:33,37,XAUUSD,buy,out,0.25,1245.20,37,0.00,5.00,-124.25,24811.43,sl 1245.20
2018.08.01 13:00:00,38,XAUUSD,sell,in,0.3,1222.31,38,0.00,0.00,0.00,24811.43,els atr=2.05377
2018.08.03 12:15:12,39,XAUUSD,buy,out,0.3,1210.54,39,0.00,24.00,353.10,25188.53,sl 1210.54
2018.08.08 15:00:00,40,XAUUSD,sell,in,0.27,1209.54,40,0.00,0.00,0.00,25188.53,els atr=2.28719
2018.08.08 18:59:41,41,XAUUSD,buy,out,0.27,1214.13,41,0.00,0.00,-123.93,25064.60,sl 1214.11
2018.08.16 14:00:00,42,XAUUSD,sell,in,0.16,1176.43,42,0.00,0.00,0.00,25064.60,els atr=3.69026
2018.08.17 20:31:37,43,XAUUSD,buy,out,0.16,1182.82,43,0.00,3.20,-102.24,24965.56,sl 1182.82
2018.08.23 14:00:00,44,XAUUSD,sell,in,0.26,1191.06,44,0.00,0.00,0.00,24965.56,els atr=2.33673
2018.08.24 08:53:38,45,XAUUSD,buy,out,0.26,1190.20,45,0.00,5.20,22.36,24993.12,sl 1190.19
2018.08.29 13:00:00,46,XAUUSD,sell,in,0.27,1202.19,46,0.00,0.00,0.00,24993.12,els atr=2.25201
2018.08.29 14:17:38,47,XAUUSD,buy,out,0.27,1206.71,47,0.00,0.00,-122.04,24871.08,sl 1206.69
2018.08.29 15:00:00,48,XAUUSD,sell,in,0.25,1204.11,48,0.00,0.00,0.00,24871.08,els atr=2.39566
2018.08.31 05:05:38,49,XAUUSD,buy,out,0.25,1203.40,49,0.00,20.00,17.75,24908.83,sl 1203.39
2018.08.31 14:00:00,50,XAUUSD,sell,in,0.25,1202.63,50,0.00,0.00,0.00,24908.83,els atr=2.46191
2018.09.03 08:54:29,51,XAUUSD,buy,out,0.25,1202.99,51,0.00,5.00,-9.00,24904.83,sl 1202.99
2018.09.03 13:00:00,52,XAUUSD,sell,in,0.25,1199.90,52,0.00,0.00,0.00,24904.83,els atr=2.47849
2018.09.05 14:06:39,53,XAUUSD,buy,out,0.25,1196.98,53,0.00,10.00,73.00,24987.83,sl 1196.98
2018.09.07 14:00:00,54,XAUUSD,sell,in,0.23,1194.43,54,0.00,0.00,0.00,24987.83,els atr=2.66679
2018.09.07 14:40:29,55,XAUUSD,buy,out,0.23,1199.76,55,0.00,0.00,-122.59,24865.24,sl 1199.76
2018.09.07 15:00:00,56,XAUUSD,sell,in,0.21,1198.57,56,0.00,0.00,0.00,24865.24,els atr=2.96202
2018.09.11 17:41:20,57,XAUUSD,buy,out,0.21,1196.53,57,0.00,8.40,42.84,24916.48,sl 1196.53
2018.09.12 13:00:00,58,XAUUSD,sell,in,0.27,1193.97,58,0.00,0.00,0.00,24916.48,els atr=2.27082
2018.09.12 16:14:29,59,XAUUSD,buy,out,0.27,1198.51,59,0.00,0.00,-122.58,24793.90,sl 1198.51
2018.10.01 16:00:00,60,XAUUSD,sell,in,0.24,1187.75,60,0.00,0.00,0.00,24793.90,els atr=2.50616
2018.10.02 05:34:25,61,XAUUSD,buy,out,0.24,1192.76,61,0.00,4.80,-120.24,24678.46,sl 1192.76
2018.10.19 16:00:00,62,XAUUSD,buy,in,0.27,1227.74,62,0.00,0.00,0.00,24678.46,els atr=2.20441
2018.10.22 09:34:19,63,XAUUSD,sell,out,0.27,1223.31,63,0.00,-12.15,-119.61,24546.70,sl 1223.33
2018.10.26 16:00:00,64,XAUUSD,buy,in,0.2,1243.38,64,0.00,0.00,0.00,24546.70,els atr=2.97779
2018.10.26 17:04:17,65,XAUUSD,sell,out,0.2,1237.41,65,0.00,0.00,-119.40,24427.30,sl 1237.42
2018.11.15 14:00:00,66,XAUUSD,buy,in,0.21,1213.31,66,0.00,0.00,0.00,24427.30,els atr=2.87237
2018.11.20 18:06:01,67,XAUUSD,sell,out,0.21,1220.10,67,0.00,-28.35,142.59,24541.54,sl 1220.10
2018.11.26 13:00:00,68,XAUUSD,buy,in,0.36,1225.38,68,0.00,0.00,0.00,24541.54,els atr=1.67366
2018.11.26 16:59:34,69,XAUUSD,sell,out,0.36,1222.00,69,0.00,0.00,-121.68,24419.86,sl 1222.03
2018.12.18 15:00:00,70,XAUUSD,buy,in,0.34,1247.22,70,0.00,0.00,0.00,24419.86,els atr=1.75007
2018.12.19 17:34:40,71,XAUUSD,sell,out,0.34,1252.73,71,0.00,-15.30,187.34,24591.90,sl 1252.74
2018.12.27 16:00:00,72,XAUUSD,buy,in,0.21,1274.87,72,0.00,0.00,0.00,24591.90,els atr=2.83628
2019.01.02 18:50:04,73,XAUUSD,sell,out,0.21,1280.25,73,0.00,-37.80,112.98,24667.08,sl 1280.26
2019.01.03 13:00:00,74,XAUUSD,buy,in,0.24,1288.11,74,0.00,0.00,0.00,24667.08,els atr=2.53345
2019.01.04 09:27:37,75,XAUUSD,sell,out,0.24,1290.96,75,0.00,-10.80,68.40,24724.68,sl 1290.96
2019.01.24 16:00:00,76,XAUUSD,buy,in,0.31,1282.34,76,0.00,0.00,0.00,24724.68,els atr=1.95410
2019.01.28 14:17:41,77,XAUUSD,sell,out,0.31,1298.56,77,0.00,-27.90,502.82,25199.60,sl 1298.57
2019.02.07 16:00:00,78,XAUUSD,buy,in,0.3,1308.98,78,0.00,0.00,0.00,25199.60,els atr=2.03953
2019.02.11 08:52:36,79,XAUUSD,sell,out,0.3,1309.54,79,0.00,-27.00,16.80,25189.40,sl 1309.54
2019.02.14 14:00:00,80,XAUUSD,buy,in,0.25,1311.24,80,0.00,0.00,0.00,25189.40,els atr=2.48186
2019.02.20 19:11:38,81,XAUUSD,sell,out,0.25,1339.27,81,0.00,-45.00,700.75,25845.15,sl 1339.30
2019.03.20 15:00:00,82,XAUUSD,sell,in,0.3,1303.62,82,0.00,0.00,0.00,25845.15,els atr=2.12741
2019.03.20 18:00:27,83,XAUUSD,buy,out,0.3,1305.02,83,0.00,0.00,-42.00,25803.15,sl 1305.01
2019.03.22 16:00:00,84,XAUUSD,buy,in,0.23,1313.30,84,0.00,0.00,0.00,25803.15,els atr=2.70560
2019.03.26 07:28:31,85,XAUUSD,sell,out,0.23,1316.38,85,0.00,-20.70,70.84,25853.29,sl 1316.39
2019.04.05 14:00:00,86,XAUUSD,sell,in,0.25,1288.79,86,0.00,0.00,0.00,25853.29,els atr=2.53180
2019.04.07 22:33:35,87,XAUUSD,buy,out,0.25,1293.89,87,0.00,5.00,-127.50,25730.79,sl 1293.85
2019.04.12 15:00:00,88,XAUUSD,sell,in,0.3,1292.80,88,0.00,0.00,0.00,25730.79,els atr=2.12668
2019.04.15 15:43:21,89,XAUUSD,buy,out,0.3,1288.91,89,0.00,6.00,116.70,25853.49,sl 1288.91
2019.04.18 16:00:00,90,XAUUSD,sell,in,0.31,1273.85,90,0.00,0.00,0.00,25853.49,els atr=2.06002
2019.04.22 01:55:35,91,XAUUSD,buy,out,0.31,1278.00,91,0.00,12.40,-128.65,25737.24,sl 1277.97
2019.05.09 13:00:00,92,XAUUSD,sell,in,0.35,1282.62,92,0.00,0.00,0.00,25737.24,els atr=1.83746
2019.05.09 13:58:38,93,XAUUSD,buy,out,0.35,1286.29,93,0.00,0.00,-128.45,25608.79,sl 1286.29
2019.05.24 14:00:00,94,XAUUSD,sell,in,0.36,1281.97,94,0.00,0.00,0.00,25608.79,els atr=1.77323
2019.05.26 22:10:00,95,XAUUSD,buy,out,0.36,1285.63,95,0.00,7.20,-131.76,25484.23,sl 1285.52
2019.06.04 13:00:00,96,XAUUSD,buy,in,0.22,1323.23,96,0.00,0.00,0.00,25484.23,els atr=2.88187
2019.06.05 14:00:28,97,XAUUSD,sell,out,0.22,1335.39,97,0.00,-9.90,267.52,25741.85,sl 1335.39
2019.06.05 15:00:00,98,XAUUSD,buy,in,0.16,1332.43,98,0.00,0.00,0.00,25741.85,els atr=3.92983
2019.06.09 22:10:00,99,XAUUSD,sell,out,0.16,1334.60,99,0.00,-36.00,34.72,25740.57,sl 1336.36
2019.06.14 14:00:00,100,XAUUSD,buy,in,0.2,1350.98,100,0.00,0.00,0.00,25740.57,els atr=3.19317
2019.06.14 17:02:24,101,XAUUSD,sell,out,0.2,1344.57,101,0.00,0.00,-128.20,25612.37,sl 1344.58
2019.06.17 13:00:00,102,XAUUSD,buy,in,0.2,1339.93,102,0.00,0.00,0.00,25612.37,els atr=3.08361
2019.06.18 13:43:32,103,XAUUSD,sell,out,0.2,1345.44,103,0.00,-9.00,110.20,25713.57,sl 1345.44
2019.06.21 15:00:00,104,XAUUSD,buy,in,0.1,1392.70,104,0.00,0.00,0.00,25713.57,els atr=6.20879
2019.06.25 05:43:15,105,XAUUSD,sell,out,0.1,1420.44,105,0.00,-9.00,277.40,25981.97,sl 1420.44
2019.06.26 16:00:00,106,XAUUSD,buy,in,0.11,1414.05,106,0.00,0.00,0.00,25981.97,els atr=5.74419
2019.06.27 06:39:39,107,XAUUSD,sell,out,0.11,1402.55,107,0.00,-14.85,-126.50,25840.62,sl 1402.56
2019.07.03 15:00:00,108,XAUUSD,buy,in,0.11,1418.95,108,0.00,0.00,0.00,25840.62,els atr=5.76283
2019.07.05 12:30:31,109,XAUUSD,sell,out,0.11,1407.40,109,0.00,-19.80,-127.05,25693.77,sl 1407.42
2019.07.18 15:00:00,110,XAUUSD,buy,in,0.16,1422.35,110,0.00,0.00,0.00,25693.77,els atr=3.84897
2019.07.19 00:11:56,111,XAUUSD,sell,out,0.16,1441.38,111,0.00,-7.20,304.48,25991.05,sl 1441.38
2019.07.19 14:00:00,112,XAUUSD,buy,in,0.14,1440.86,112,0.00,0.00,0.00,25991.05,els atr=4.44053
2019.07.19 14:22:43,113,XAUUSD,sell,out,0.14,1431.45,113,0.00,0.00,-131.74,25859.31,sl 1431.98
2019.08.01 15:00:00,114,XAUUSD,buy,in,0.14,1413.92,114,0.00,0.00,0.00,25859.31,els atr=4.42880
2019.08.01 23:39:39,115,XAUUSD,sell,out,0.14,1435.82,115,0.00,0.00,306.60,26165.91,sl 1435.82
2019.08.02 13:00:00,116,XAUUSD,buy,in,0.12,1434.37,116,0.00,0.00,0.00,26165.91,els atr=5.19747
2019.08.05 15:07:05,117,XAUUSD,sell,out,0.12,1453.60,117,0.00,-5.40,230.76,26391.27,sl 1454.13
2019.08.08 16:00:00,118,XAUUSD,buy,in,0.11,1497.59,118,0.00,0.00,0.00,26391.27,els atr=5.90339
2019.08.12 06:41:15,119,XAUUSD,sell,out,0.11,1491.90,119,0.00,-9.90,-62.59,26318.78,sl 1491.90
2019.08.13 13:00:00,120,XAUUSD,buy,in,0.12,1520.11,120,0.00,0.00,0.00,26318.78,els atr=5.28172
2019.08.13 13:40:16,121,XAUUSD,sell,out,0.12,1509.49,121,0.00,0.00,-127.44,26191.34,sl 1509.59
2019.08.14 15:00:00,122,XAUUSD,buy,in,0.1,1515.49,122,0.00,0.00,0.00,26191.34,els atr=6.33652
2019.08.16 09:10:21,123,XAUUSD,sell,out,0.1,1508.78,123,0.00,-18.00,-67.10,26106.24,sl 1509.02
2019.08.22 15:00:00,124,XAUUSD,buy,in,0.18,1500.41,124,0.00,0.00,0.00,26106.24,els atr=3.52428
2019.08.25 23:01:30,125,XAUUSD,sell,out,0.18,1544.62,125,0.00,-16.20,795.78,26885.82,sl 1544.62
2019.08.26 14:00:00,126,XAUUSD,buy,in,0.11,1534.64,126,0.00,0.00,0.00,26885.82,els atr=5.91223
2019.08.29 16:24:42,127,XAUUSD,sell,out,0.11,1532.66,127,0.00,-24.75,-21.78,26839.29,sl 1532.66
2019.08.30 15:00:00,128,XAUUSD,buy,in,0.15,1528.50,128,0.00,0.00,0.00,26839.29,els atr=4.44480
2019.08.30 17:31:21,129,XAUUSD,sell,out,0.15,1519.61,129,0.00,0.00,-133.35,26705.94,sl 1519.61
2019.09.04 13:00:00,130,XAUUSD,buy,in,0.16,1541.63,130,0.00,0.00,0.00,26705.94,els atr=4.00161
2019.09.05 01:30:16,131,XAUUSD,sell,out,0.16,1545.05,131,0.00,-21.60,54.72,26739.06,sl 1545.06
2019.09.06 14:00:00,132,XAUUSD,buy,in,0.1,1524.57,132,0.00,0.00,0.00,26739.06,els atr=6.13967
2019.09.06 16:47:42,133,XAUUSD,sell,out,0.1,1512.29,133,0.00,0.00,-122.80,26616.26,sl 1512.29
2019.09.12 16:00:00,134,XAUUSD,buy,in,0.1,1503.21,134,0.00,0.00,0.00,26616.26,els atr=6.17932
2019.09.13 15:46:39,135,XAUUSD,sell,out,0.1,1490.84,135,0.00,-4.50,-123.70,26488.06,sl 1490.84
2019.09.19 16:00:00,136,XAUUSD,buy,in,0.17,1498.57,136,0.00,0.00,0.00,26488.06,els atr=3.85754
2019.09.25 14:30:30,137,XAUUSD,sell,out,0.17,1524.14,137,0.00,-30.60,434.69,26892.15,sl 1524.14
2019.10.04 16:00:00,138,XAUUSD,sell,in,0.13,1503.72,138,0.00,0.00,0.00,26892.15,els atr=4.94323
2019.10.08 10:02:20,139,XAUUSD,buy,out,0.13,1501.71,139,0.00,5.20,26.13,26923.48,sl 1501.71
2019.10.10 13:00:00,140,XAUUSD,sell,in,0.15,1502.73,140,0.00,0.00,0.00,26923.48,els atr=4.36969
2019.10.11 20:05:26,141,XAUUSD,buy,out,0.15,1487.11,141,0.00,3.00,234.30,27160.78,sl 1487.11
2019.10.29 16:00:00,142,XAUUSD,sell,in,0.19,1491.13,142,0.00,0.00,0.00,27160.78,els atr=3.43292
2019.10.30 19:06:42,143,XAUUSD,buy,out,0.19,1491.63,143,0.00,3.80,-9.50,27155.08,sl 1491.45
2019.11.01 16:00:00,144,XAUUSD,buy,in,0.2,1510.61,144,0.00,0.00,0.00,27155.08,els atr=3.31633
2019.11.04 16:36:29,145,XAUUSD,sell,out,0.2,1504.88,145,0.00,-9.00,-114.60,27031.48,sl 1504.88
2019.11.08 16:00:00,146,XAUUSD,sell,in,0.16,1466.77,146,0.00,0.00,0.00,27031.48,els atr=4.05718
2019.11.12 19:19:40,147,XAUUSD,buy,out,0.16,1457.78,147,0.00,6.40,143.84,27181.72,sl 1457.78
2019.12.02 13:00:00,148,XAUUSD,sell,in,0.36,1458.00,148,0.00,0.00,0.00,27181.72,els atr=1.84552
2019.12.02 13:39:16,149,XAUUSD,buy,out,0.36,1461.68,149,0.00,0.00,-132.48,27049.24,sl 1461.68
2019.12.02 14:00:00,150,XAUUSD,sell,in,0.34,1458.68,150,0.00,0.00,0.00,27049.24,els atr=1.98584
2019.12.02 15:00:35,151,XAUUSD,buy,out,0.34,1462.67,151,0.00,0.00,-135.66,26913.58,sl 1462.65
2019.12.04 15:00:00,152,XAUUSD,sell,in,0.21,1475.26,152,0.00,0.00,0.00,26913.58,els atr=3.12436
2019.12.10 12:20:16,153,XAUUSD,buy,out,0.21,1468.08,153,0.00,25.20,150.78,27089.56,sl 1468.08
2019.12.13 14:00:00,154,XAUUSD,sell,in,0.19,1468.38,154,0.00,0.00,0.00,27089.56,els atr=3.49072
2019.12.13 16:26:21,155,XAUUSD,buy,out,0.19,1475.51,155,0.00,0.00,-135.47,26954.09,sl 1475.37
2019.12.27 13:00:00,156,XAUUSD,buy,in,0.28,1511.24,156,0.00,0.00,0.00,26954.09,els atr=2.37654
2019.12.31 14:35:12,157,XAUUSD,sell,out,0.28,1518.19,157,0.00,-25.20,194.60,27123.49,sl 1518.19
2020.01.22 13:00:00,158,XAUUSD,buy,in,0.23,1556.21,158,0.00,0.00,0.00,27123.49,els atr=2.89779
2020.01.23 07:42:15,159,XAUUSD,sell,out,0.23,1555.07,159,0.00,-31.05,-26.22,27066.22,sl 1555.07
2020.02.13 15:00:00,160,XAUUSD,buy,in,0.23,1575.42,160,0.00,0.00,0.00,27066.22,els atr=2.83904
2020.02.19 14:00:27,161,XAUUSD,sell,out,0.23,1602.76,161,0.00,-41.40,628.82,27653.64,sl 1602.76
2020.02.19 15:00:00,162,XAUUSD,buy,in,0.24,1604.34,162,0.00,0.00,0.00,27653.64,els atr=2.83909
2020.02.20 07:20:42,163,XAUUSD,sell,out,0.24,1604.37,163,0.00,-32.40,0.72,27621.96,sl 1604.41
2020.02.25 16:00:00,164,XAUUSD,buy,in,0.08,1654.76,164,0.00,0.00,0.00,27621.96,els atr=8.42763
2020.02.25 20:48:01,165,XAUUSD,sell,out,0.08,1637.88,165,0.00,0.00,-135.04,27486.92,sl 1637.88
2020.03.06 14:00:00,166,XAUUSD,buy,in,0.09,1673.58,166,0.00,0.00,0.00,27486.92,els atr=7.50327
2020.03.06 15:23:38,167,XAUUSD,sell,out,0.09,1664.74,167,0.00,0.00,-79.56,27407.36,sl 1664.75
2020.03.09 13:00:00,168,XAUUSD,buy,in,0.05,1677.64,168,0.00,0.00,0.00,27407.36,els atr=13.42613
2020.03.10 06:00:28,169,XAUUSD,sell,out,0.05,1650.80,169,0.00,-2.25,-134.20,27270.91,sl 1650.80
2020.03.13 14:00:00,170,XAUUSD,sell,in,0.04,1574.82,170,0.00,0.00,0.00,27270.91,els atr=15.01292
2020.03.15 23:08:38,171,XAUUSD,buy,out,0.04,1549.39,171,0.00,0.80,101.72,27373.43,sl 1549.34
2020.03.16 16:00:00,172,XAUUSD,sell,in,0.03,1503.90,172,0.00,0.00,0.00,27373.43,els atr=22.67865
2020.03.17 14:49:41,173,XAUUSD,buy,out,0.03,1533.60,173,0.00,0.60,-89.10,27284.93,sl 1533.60
2020.03.25 15:00:00,174,XAUUSD,buy,in,0.04,1610.90,174,0.00,0.00,0.00,27284.93,els atr=15.02669
2020.03.31 10:25:04,175,XAUUSD,sell,out,0.04,1598.88,175,0.00,-10.80,-48.08,27226.05,sl 1598.96
2020.04.03 16:00:00,176,XAUUSD,buy,in,0.08,1615.87,176,0.00,0.00,0.00,27226.05,els atr=7.85794
2020.04.07 07:49:25,177,XAUUSD,sell,out,0.08,1649.61,177,0.00,-7.20,269.92,27488.77,sl 1649.63
2020.04.07 13:00:00,178,XAUUSD,buy,in,0.07,1656.87,178,0.00,0.00,0.00,27488.77,els atr=9.08697
2020.04.14 19:11:42,179,XAUUSD,sell,out,0.07,1720.41,179,0.00,-22.05,444.78,27911.50,sl 1720.43
2020.04.15 14:00:00,180,XAUUSD,buy,in,0.08,1725.05,180,0.00,0.00,0.00,27911.50,els atr=8.24550
2020.04.16 16:32:29,181,XAUUSD,sell,out,0.08,1714.17,181,0.00,-10.80,-87.04,27813.66,sl 1714.17
2020.05.01 14:00:00,182,XAUUSD,buy,in,0.09,1685.55,182,0.00,0.00,0.00,27813.66,els atr=7.45817
2020.05.05 07:07:40,183,XAUUSD,sell,out,0.09,1690.74,183,0.00,-8.10,46.71,27852.27,sl 1690.76
2020.05.08 15:00:00,184,XAUUSD,buy,in,0.1,1715.67,184,0.00,0.00,0.00,27852.27,els atr=6.51653
2020.05.08 19:25:28,185,XAUUSD,sell,out,0.1,1702.64,185,0.00,0.00,-130.30,27721.97,sl 1702.64
2020.06.01 15:00:00,186,XAUUSD,buy,in,0.12,1738.00,186,0.00,0.00,0.00,27721.97,els atr=5.42890
2020.06.02 15:52:32,187,XAUUSD,sell,out,0.12,1728.60,187,0.00,-5.40,-112.80,27603.77,sl 1728.86
2020.06.04 15:00:00,188,XAUUSD,sell,in,0.1,1706.72,188,0.00,0.00,0.00,27603.77,els atr=6.57416
2020.06.04 17:25:44,189,XAUUSD,buy,out,0.1,1719.89,189,0.00,0.00,-131.70,27472.07,sl 1719.89
2020.06.11 13:00:00,190,XAUUSD,buy,in,0.11,1732.46,190,0.00,0.00,0.00,27472.07,els atr=5.77119
2020.06.11 16:54:32,191,XAUUSD,sell,out,0.11,1727.13,191,0.00,0.00,-58.63,27413.44,sl 1727.30
2020.06.16 15:00:00,192,XAUUSD,buy,in,0.11,1729.95,192,0.00,0.00,0.00,27413.44,els atr=6.18913
2020.06.17 09:15:41,193,XAUUSD,sell,out,0.11,1717.56,193,0.00,-4.95,-136.29,27272.20,sl 1717.56
2020.06.22 13:00:00,194,XAUUSD,buy,in,0.13,1756.54,194,0.00,0.00,0.00,27272.20,els atr=5.22502
2020.06.23 07:02:43,195,XAUUSD,sell,out,0.13,1747.27,195,0.00,-5.85,-120.51,27145.84,sl 1747.48
2020.07.07 14:00:00,196,XAUUSD,buy,in,0.18,1785.01,196,0.00,0.00,0.00,27145.84,els atr=3.73862
2020.07.08 18:44:40,197,XAUUSD,sell,out,0.18,1806.86,197,0.00,-8.10,393.30,27531.04,sl 1806.94
2020.07.09 13:00:00,198,XAUUSD,buy,in,0.16,1811.50,198,0.00,0.00,0.00,27531.04,els atr=4.19657
2020.07.09 15:03:16,199,XAUUSD,sell,out,0.16,1803.10,199,0.00,0.00,-134.40,27396.64,sl 1803.10
2020.07.14 13:00:00,200,XAUUSD,buy,in,0.15,1801.35,200,0.00,0.00,0.00,27396.64,els atr=4.48454
2020.07.16 16:52:31,201,XAUUSD,sell,out,0.15,1801.43,201,0.00,-27.00,1.20,27370.84,sl 1801.43
2020.07.22 14:00:00,202,XAUUSD,buy,in,0.11,1855.96,202,0.00,0.00,0.00,27370.84,els atr=6.02018
2020.07.23 13:00:16,203,XAUUSD,sell,out,0.11,1870.44,203,0.00,-14.85,159.28,27515.27,sl 1870.62
2020.07.23 14:00:00,204,XAUUSD,buy,in,0.1,1881.25,204,0.00,0.00,0.00,27515.27,els atr=6.28156
2020.07.23 18:15:43,205,XAUUSD,sell,out,0.1,1879.43,205,0.00,0.00,-18.20,27497.07,sl 1879.54
2020.07.28 13:00:00,206,XAUUSD,buy,in,0.05,1939.32,206,0.00,0.00,0.00,27497.07,els atr=12.35656
2020.07.30 14:42:29,207,XAUUSD,sell,out,0.05,1943.82,207,0.00,-9.00,22.50,27510.57,sl 1943.82
2020.08.12 13:00:00,208,XAUUSD,buy,in,0.03,1937.37,208,0.00,0.00,0.00,27510.57,els atr=18.43105
2020.08.19 15:14:32,209,XAUUSD,sell,out,0.03,1960.37,209,0.00,-9.45,69.00,27570.12,sl 1960.38
2020.08.20 16:00:00,210,XAUUSD,buy,in,0.05,1946.65,210,0.00,0.00,0.00,27570.12,els atr=12.54921
2020.08.21 11:41:20,211,XAUUSD,sell,out,0.05,1921.54,211,0.00,-2.25,-125.55,27442.32,sl 1921.54
2020.08.21 15:00:00,212,XAUUSD,buy,in,0.05,1944.87,212,0.00,0.00,0.00,27442.32,els atr=12.56561
2020.08.24 19:14:39,213,XAUUSD,sell,out,0.05,1924.12,213,0.00,-2.25,-103.75,27336.32,sl 1924.12
2020.09.03 14:00:00,214,XAUUSD,buy,in,0.08,1943.28,214,0.00,0.00,0.00,27336.32,els atr=7.62509
2020.09.03 15:20:43,215,XAUUSD,sell,out,0.08,1927.58,215,0.00,0.00,-125.60,27210.72,sl 1928.03
2020.09.09 13:00:00,216,XAUUSD,buy,in,0.1,1935.91,216,0.00,0.00,0.00,27210.72,els atr=6.79648
2020.09.10 19:10:38,217,XAUUSD,sell,out,0.1,1946.08,217,0.00,-13.50,101.70,27298.92,sl 1946.08
