Time,Deal,Symbol,Type,Direction,Volume,Price,Order,Commission,Swap,Profit,Balance,Comment
2024.10.08 13:00:00,266,XAUUSD,buy,in,0.08,2646.06,266,0.00,0.00,0.00,27585.09,els atr=7.86143
2024.10.08 14:23:35,267,XAUUSD,sell,out,0.08,2630.35,267,0.00,0.00,-125.68,27459.41,sl 2630.35
2024.11.12 15:00:00,268,XAUUSD,sell,in,0.08,2610.32,268,0.00,0.00,0.00,27459.41,els atr=8.41071
2024.11.13 13:30:38,269,XAUUSD,buy,out,0.08,2617.68,269,0.00,1.60,-58.88,27402.13,sl 2617.67
2024.11.14 15:00:00,270,XAUUSD,sell,in,0.07,2559.69,270,0.00,0.00,0.00,27402.13,els atr=9.17071
2024.11.18 01:00:20,271,XAUUSD,buy,out,0.07,2578.05,271,0.00,2.80,-128.52,27276.41,sl 2578.02
2024.11.22 15:00:00,272,XAUUSD,buy,in,0.07,2694.75,272,0.00,0.00,0.00,27276.41,els atr=9.21286
2024.11.25 02:50:15,273,XAUUSD,sell,out,0.07,2693.72,273,0.00,-3.15,-7.21,27266.05,sl 2693.73
2024.11.25 12:00:00,274,XAUUSD,buy,in,0.05,2686.88,274,0.00,0.00,0.00,27266.05,els atr=12.10786
2024.11.25 14:10:28,275,XAUUSD,sell,out,0.05,2662.63,275,0.00,0.00,-121.25,27144.80,sl 2662.66
2024.11.29 15:00:00,276,XAUUSD,sell,in,0.08,2653.48,276,0.00,0.00,0.00,27144.80,els atr=7.78071
2024.12.02 11:35:30,277,XAUUSD,buy,out,0.08,2645.19,277,0.00,1.60,66.32,27212.72,sl 2645.19
2024.12.06 14:00:00,278,XAUUSD,sell,in,0.08,2635.73,278,0.00,0.00,0.00,27212.72,els atr=8.30214
2024.12.09 01:21:14,279,XAUUSD,buy,out,0.08,2649.00,279,0.00,1.60,-106.16,27108.16,sl 2648.99
2024.12.11 14:00:00,280,XAUUSD,buy,in,0.07,2700.98,280,0.00,0.00,0.00,27108.16,els atr=9.22929
2024.12.12 13:59:30,281,XAUUSD,sell,out,0.07,2698.38,281,0.00,-9.45,-18.20,27080.51,sl 2698.40
2024.12.19 12:00:00,282,XAUUSD,sell,in,0.07,2616.71,282,0.00,0.00,0.00,27080.51,els atr=8.88643
2024.12.20 13:51:43,283,XAUUSD,buy,out,0.07,2613.66,283,0.00,1.40,21.35,27103.26,sl 2613.66
2024.12.30 14:00:00,284,XAUUSD,sell,in,0.1,2606.71,284,0.00,0.00,0.00,27103.26,els atr=6.26786
2024.12.31 08:13:35,285,XAUUSD,buy,out,0.1,2614.96,285,0.00,2.00,-82.50,27022.76,sl 2614.96
2025.01.06 14:00:00,286,XAUUSD,sell,in,0.08,2624.17,286,0.00,0.00,0.00,27022.76,els atr=8.05214
2025.01.06 15:28:28,287,XAUUSD,buy,out,0.08,2638.67,287,0.00,0.00,-116.00,26906.76,sl 2638.65
2025.01.20 12:00:00,288,XAUUSD,buy,in,0.11,2708.40,288,0.00,0.00,0.00,26906.76,els atr=6.04071
2025.01.23 09:25:15,289,XAUUSD,sell,out,0.11,2745.25,289,0.00,-24.75,405.35,27287.36,sl 2745.26
2025.02.19 15:00:00,290,XAUUSD,buy,in,0.08,2938.26,290,0.00,0.00,0.00,27287.36,els atr=7.77786
2025.02.19 17:44:37,291,XAUUSD,sell,out,0.08,2922.68,291,0.00,0.00,-124.64,27162.72,sl 2922.69
2025.02.21 15:00:00,292,XAUUSD,buy,in,0.07,2933.88,292,0.00,0.00,0.00,27162.72,els atr=9.53286
2025.02.25 12:33:39,293,XAUUSD,sell,out,0.07,2927.56,293,0.00,-6.30,-44.24,27112.18,sl 2927.58
2025.03.14 14:00:00,294,XAUUSD,buy,in,0.08,2985.75,294,0.00,0.00,0.00,27112.18,els atr=8.00857
2025.03.20 10:16:27,295,XAUUSD,sell,out,0.08,3033.38,295,0.00,-21.60,381.04,27471.62,sl 3033.38
2025.03.27 14:00:00,296,XAUUSD,buy,in,0.08,3040.88,296,0.00,0.00,0.00,27471.62,els atr=8.01500
2025.03.31 13:44:41,297,XAUUSD,sell,out,0.08,3103.91,297,0.00,-7.20,504.24,27968.66,sl 3103.93
2025.03.31 14:00:00,298,XAUUSD,buy,in,0.05,3113.64,298,0.00,0.00,0.00,27968.66,els atr=11.71786
2025.04.01 15:59:38,299,XAUUSD,sell,out,0.05,3113.81,299,0.00,-2.25,0.85,27967.26,sl 3113.81
2025.04.02 15:00:00,300,XAUUSD,buy,in,0.06,3125.12,300,0.00,0.00,0.00,27967.26,els atr=10.74571
2025.04.03 05:12:37,301,XAUUSD,sell,out,0.06,3135.34,301,0.00,-8.10,61.32,28020.48,sl 3135.35
2025.04.03 15:00:00,302,XAUUSD,buy,in,0.03,3129.00,302,0.00,0.00,0.00,28020.48,els atr=19.59714
2025.04.04 03:06:29,303,XAUUSD,sell,out,0.03,3089.75,303,0.00,-1.35,-117.75,27901.38,sl 3089.80
2025.04.17 12:00:00,304,XAUUSD,buy,in,0.05,3327.50,304,0.00,0.00,0.00,27901.38,els atr=12.96786
2025.04.17 14:28:40,305,XAUUSD,sell,out,0.05,3303.40,305,0.00,0.00,-120.50,27780.88,sl 3303.41
2025.04.30 15:00:00,306,XAUUSD,buy,in,0.04,3310.02,306,0.00,0.00,0.00,27780.88,els atr=14.84429
2025.04.30 22:13:38,307,XAUUSD,sell,out,0.04,3280.31,307,0.00,0.00,-118.84,27662.04,sl 3280.34
2025.05.07 12:00:00,308,XAUUSD,buy,in,0.03,3387.11,308,0.00,0.00,0.00,27662.04,els atr=20.77286
2025.05.08 06:00:04,309,XAUUSD,sell,out,0.03,3352.36,309,0.00,-4.05,-104.25,27553.74,sl 3352.43
2025.05.21 13:00:00,310,XAUUSD,buy,in,0.05,3302.81,310,0.00,0.00,0.00,27553.74,els atr=13.25286
2025.05.22 09:24:24,311,XAUUSD,sell,out,0.05,3305.64,311,0.00,-6.75,14.15,27561.14,sl 3305.66
2025.05.28 13:00:00,312,XAUUSD,buy,in,0.06,3312.37,312,0.00,0.00,0.00,27561.14,els atr=10.26929
2025.05.28 16:37:37,313,XAUUSD,sell,out,0.06,3291.77,313,0.00,0.00,-123.60,27437.54,sl 3291.83
2025.06.04 13:00:00,314,XAUUSD,buy,in,0.06,3359.07,314,0.00,0.00,0.00,27437.54,els atr=11.40286
2025.06.05 14:05:39,315,XAUUSD,sell,out,0.06,3369.13,315,0.00,-8.10,60.36,27489.80,sl 3369.13
2025.06.11 15:00:00,316,XAUUSD,buy,in,0.06,3337.72,316,0.00,0.00,0.00,27489.80,els atr=11.41429
2025.06.12 07:42:42,317,XAUUSD,sell,out,0.06,3343.46,317,0.00,-8.10,34.44,27516.14,sl 3343.50
2025.06.23 14:00:00,318,XAUUSD,buy,in,0.05,3380.76,318,0.00,0.00,0.00,27516.14,els atr=11.91929
2025.06.23 22:14:16,319,XAUUSD,sell,out,0.05,3357.73,319,0.00,0.00,-115.15,27400.99,sl 3357.74
2025.07.02 15:00:00,320,XAUUSD,buy,in,0.08,3343.11,320,0.00,0.00,0.00,27400.99,els atr=8.50071
2025.07.03 12:30:29,321,XAUUSD,sell,out,0.08,3340.19,321,0.00,-10.80,-23.36,27366.83,sl 3340.21
2025.07.03 13:00:00,322,XAUUSD,sell,in,0.06,3324.51,322,0.00,0.00,0.00,27366.83,els atr=10.79357
2025.07.07 17:01:28,323,XAUUSD,buy,out,0.06,3328.82,323,0.00,2.40,-25.86,27343.37,sl 3328.81
